10000 19994
3102 8165 -15660
3103 3221 8133
3103 3710 7738
3103 5179 3250
3103 6032 -8297
3104 3949 3510
3104 4391 -5051
3105 3154 -19832
3105 5992 467
3105 6049 16197
3107 3885 -16287
3107 5600 13398
3108 7769 15405
3108 9385 -15749
3109 3301 -5312
3109 4428 17620
3109 6079 -8684
3109 8645 -17548
3109 8856 2724
3110 3981 -9561
3110 5722 -13844
3110 5974 4759
3110 7607 15680
3110 9409 2400
3111 6323 19969
3112 4955 -11343
3112 5629 14906
3112 7515 -14972
3113 3313 15694
3113 3587 -12994
3113 6650 -14017
3114 3608 -3593
3114 3645 -11916
3114 7068 -7590
3115 3641 -1049
3115 8315 6321
3116 6676 12194
3116 7109 -7684
3116 7423 12971
3117 6009 16923
3117 6190 5564
3117 7187 13012
3117 8049 1085
3118 4637 7998
3118 6940 6216
3118 7022 6250
3118 8410 1146
3119 5384 -7249
3120 9559 -975
3121 4190 5704
3121 9322 15693
3122 5292 -789
3122 8608 7385
3122 9029 8142
3123 3355 8448
3123 4997 -18469
3123 6342 -2190
3123 8654 -9815
3124 8683 16189
3125 3307 -16884
3125 4507 14390
3125 6081 -3881
3125 8384 13283
3126 8708 10047
3127 7419 -4172
3127 9421 7184
3128 3742 -6341
3128 3926 -2038
3129 3553 7676
3129 4792 6255
3129 6126 -9554
3129 9227 -18920
3129 9894 18073
3130 6842 -16687
3130 8900 -11455
3131 5486 5090
3131 9842 11640
3132 5981 -6726
3133 6881 19841
3134 6295 2883
3134 7243 -10200
3134 8160 -7980
3135 4119 1693
3135 4580 -11262
3135 6740 12367
3135 9578 14188
3136 7473 6948
3137 5752 2589
3137 7594 1753
3137 7658 -15252
3138 3214 2362
3138 5421 3969
3138 6125 949
3139 6842 10848
3139 7120 -18619
3139 7656 9083
3139 7904 -1588
3139 8879 12703
3140 3169 2348
3140 4054 -18799
3140 4169 -8235
3141 3186 16506
3141 6331 -16622
3142 3220 8240
3142 7557 -9543
3142 8650 -19392
3143 5325 7343
3143 6024 -11605
3143 9982 -2991
3144 4594 -1675
3144 7636 4223
3144 9495 -15021
3145 3189 -17550
3145 4999 -12337
3145 6728 10177
3146 4487 -4897
3146 4623 9605
3146 5292 15846
3146 5313 4081
3146 7734 -11941
3146 8165 -18272
3147 4684 -13204
3147 5953 2707
3147 8903 -2089
3148 3256 10231
3149 3678 -12145
3149 5245 10196
3149 7566 -4476
3150 3198 -16985
3150 3535 -13123
3150 3633 -10715
3150 4862 -16394
3150 5631 16317
3150 7577 -109
3150 9359 19318
3151 3256 14136
3151 4072 -994
3152 7173 2737
3152 8335 -1429
3153 4821 -19793
3153 6588 -19054
3153 7791 12057
3153 8775 -16226
3155 4462 -1953
3155 4559 2359
3155 7719 -8713
3155 8750 -14860
3156 3616 -1953
3156 5295 6369
3156 8942 -4532
3156 9422 -13403
3157 3753 16868
3157 5240 18989
3158 5129 -6249
3158 5915 -16345
3159 7530 -12371
3159 7940 8914
3159 9557 3938
3160 8074 -9157
3160 8641 13016
3160 9592 -10264
3160 9844 -7185
3161 3696 -10973
3161 5454 -5805
3162 6190 1979
3162 7615 -8302
3163 3414 -2590
3163 6298 -807
3163 8740 -2989
3164 3417 -874
3164 3802 -7395
3164 4266 -5856
3164 8277 -1747
3164 8746 -7092
3165 3460 -12769
3165 4213 5224
3165 8700 12043
3166 3888 14677
3166 4433 -109
3166 6370 13057
3166 9633 -1664
3167 4015 -19247
3167 5341 -16894
3167 7461 12546
3167 8909 -8368
3167 9080 13471
3168 5345 13549
3168 6732 17041
3169 3414 11996
3169 4396 -18183
3170 3833 -9257
3170 5056 620
3170 5781 15365
3170 6827 17849
3170 8084 3978
3170 9927 -9869
3171 4082 2119
3171 9846 -4717
3172 5154 -10492
3172 7666 -678
3172 9863 -14440
3173 3447 7201
3173 5546 -10372
3174 3632 -8296
3174 3711 6033
3174 6564 -18527
3174 6684 -10128
3174 8850 12766
3175 3730 1185
3175 3848 -15365
3175 6021 -787
3175 8797 10828
3176 5954 -18093
3176 8391 -5604
3176 9492 2158
3177 3259 -8207
3178 8847 -16156
3178 9684 -8961
3179 3665 -16852
3179 9253 8965
3181 6319 -11291
3182 8337 16864
3182 8428 19676
3182 9464 18126
3182 9957 1929
3183 6304 -15294
3183 7626 13991
3184 5198 -15139
3184 6338 6606
3184 8308 -249
3186 7544 -16397
3187 7605 6778
3187 8477 -18828
3187 8762 -19803
3187 9731 -3012
3188 4511 -14568
3188 7612 -15980
3188 7786 16119
3189 4338 17472
3189 5982 8683
3190 4047 -608
3190 5205 9268
3190 7018 -1916
3190 8411 -10664
3191 8446 1227
3192 6855 17233
3193 4146 -5709
3193 9227 15618
3194 9316 9901
3195 5509 5603
3196 3758 14755
3196 4442 16708
3196 6051 -2009
3196 9060 519
3197 4435 10808
3198 4925 -14374
3199 9628 -13810
3200 9243 9599
3201 3720 10563
3201 4560 -15222
3201 5922 18439
3201 8132 8108
3201 9106 -11278
3201 9143 -14521
3201 9283 18373
3202 5072 3386
3202 5973 13323
3202 6827 -5110
3202 7025 -12779
3203 3498 5346
3203 3674 -15780
3203 4622 12717
3203 9492 739
3204 6330 -19279
3204 6409 4625
3204 7248 -18951
3204 7601 -10482
3205 4389 5794
3205 9014 -14426
3205 9378 8129
3206 6953 -4224
3206 7936 -19
3206 8355 -7965
3207 3854 12379
3207 5499 5504
3207 9032 11488
3208 3501 -3712
3208 5312 11518
3209 7300 3342
3210 3831 -10500
3210 7666 -4521
3211 3255 -12680
3212 6881 -3340
3212 8058 16879
3212 8737 -1468
3213 5032 3824
3213 6125 5677
3214 5530 3520
3214 8081 -1005
3214 9138 -5985
3215 4691 -5302
3215 8683 -480
3215 9732 -998
3216 4029 10026
3217 4269 -2848
3217 5583 4380
3218 4813 15626
3218 9871 6125
3219 3659 4951
3219 9066 -19767
3220 3504 -6074
3221 3732 -174
3221 8907 6593
3222 6263 6009
3222 9239 1304
3223 5733 -18189
3223 8191 -7702
3224 4985 15111
3225 8014 9895
3226 3542 -8503
3226 5026 8182
3226 7119 -13895
3226 7506 -665
3226 8512 -12719
3226 8727 4510
3227 4879 15067
3228 3231 16688
3229 4297 19279
3229 4488 -3737
3229 6416 -10652
3229 6834 2684
3230 3232 14964
3230 3848 -1827
3230 8389 -5196
3231 3717 -2614
3231 4944 12833
3233 6291 -6093
3233 7486 -15934
3233 9716 -14047
3233 9947 170
3234 7491 14120
3234 7588 -4430
3234 7846 11628
3235 4375 -19115
3235 5011 9387
3235 7309 8790
3235 9166 5760
3236 5360 -3311
3236 7935 -18778
3236 8887 -8222
3236 8900 2709
3237 6193 -9291
3237 7528 -16972
3237 7796 -11107
3237 8616 -19333
3237 8928 2944
3238 3830 9171
3238 5683 16478
3238 9317 4497
3238 9645 5231
3239 6694 -6100
3239 8686 19777
3240 6092 13168
3240 8835 -902
3240 8897 724
3241 6980 12606
3241 7478 -10841
3242 9019 -18584
3242 9486 -17377
3243 4818 11768
3243 5168 10106
3244 3281 -7782
3244 4997 -3994
3245 5445 11872
3245 6748 -4089
3245 9456 14254
3246 4562 13313
3246 9339 -15044
3247 4708 -6459
3248 8832 3703
3248 9731 9388
3249 3277 16007
3249 6915 17231
3250 4194 8233
3250 4471 15236
3250 5126 11765
3250 7277 -12815
3250 9617 -6993
3251 3673 -10259
3251 5281 -5938
3251 8559 19261
3252 4136 -13332
3252 6348 -8176
3252 9587 -5436
3253 5866 15223
3253 6607 -14299
3253 6817 -7256
3253 8601 -7573
3253 9216 6299
3254 7608 -18161
3255 5520 -886
3255 6357 -15994
3255 7104 13676
3255 7646 935
3255 9515 -9324
3255 9914 18473
3256 8438 10437
3257 6488 10298
3257 7341 1930
3257 8572 7097
3258 4116 8742
3258 5304 2780
3258 6625 -15069
3258 7696 18807
3258 9248 -8884
3258 9860 9701
3259 5578 -17510
3259 6763 -7323
3260 3504 -13255
3260 6398 -10157
3260 6461 17424
3260 8055 19072
3261 5003 -11794
3261 8005 -2824
3261 8051 -6045
3261 8230 -619
3262 4416 11449
3262 9714 7464
3263 6005 11411
3263 9500 11733
3264 6551 -4607
3264 9042 17570
3265 6314 12494
3265 8059 -8810
3266 4485 -18413
3266 7523 -18769
3267 4492 13713
3267 5603 16521
3267 6635 769
3268 4273 -3963
3268 8727 11484
3268 8999 10396
3270 6934 18832
3270 8178 4620
3270 8270 11009
3270 9799 -3247
3271 5004 5180
3272 6580 -7552
3272 6843 -4871
3273 4015 16398
3274 5813 -16420
3274 6437 -13638
3274 6737 -12009
3275 7007 18005
3276 4028 2080
3276 7460 11382
3276 9261 17245
3277 8670 -5109
3278 5372 19754
3278 7423 -3634
3279 3930 1969
3279 7776 5465
3280 4472 16545
3280 7758 -10056
3281 6758 -7664
3281 7995 -8367
3281 8369 15140
3281 9425 14191
3282 3826 -4246
3282 6004 19234
3282 6716 -19358
3282 9508 15734
3283 4170 -4032
3283 4949 -4930
3283 5794 -2569
3283 5952 -11098
3284 7484 18569
3284 9331 8009
3285 4422 15976
3286 3457 16267
3286 8920 19887
3287 9593 1546
3288 6056 14499
3288 6157 11480
3288 8690 -8998
3288 9542 3985
3289 6355 -11061
3289 9217 2585
3290 5162 -1895
3290 5242 -19732
3290 6004 1576
3290 6318 -1510
3290 6383 5950
3290 7560 -2335
3290 7854 19705
3291 5810 13676
3292 4390 -19676
3292 4611 4518
3293 6119 -7029
3293 8087 -18733
3293 8968 3733
3294 5378 -18810
3294 5461 -5149
3294 5785 11537
3295 4415 -10630
3295 4441 17370
3295 9920 -5948
3296 8805 12869
3297 4338 10915
3297 4536 -12942
3297 9242 10768
3298 3485 -18831
3298 7244 4336
3298 7915 319
3299 7622 -15121
3300 3535 7473
3300 7491 9891
3301 4697 3332
3301 6281 7233
3301 6469 5182
3301 9704 19098
3302 5589 13868
3302 7832 -9452
3302 9295 14470
3303 5314 -6293
3303 7109 6578
3304 5440 -9256
3304 8832 -11900
3305 4610 -7818
3305 7619 19398
3305 7700 -7691
3306 6762 -5350
3307 9770 -4334
3308 3481 3469
3308 3765 2399
3308 3983 -7738
3308 4934 8887
3308 5883 -11824
3308 7343 -15902
3308 7528 8682
3309 4405 -13626
3309 8105 -17713
3309 8245 -19055
3310 3626 -10373
3310 4336 16338
3310 5655 12659
3310 8040 -9852
3311 6153 8173
3311 6302 -4603
3311 8183 15689
3311 8514 -14760
3311 9757 16408
3312 3565 -9775
3312 3913 -9670
3312 5260 12915
3313 4590 14024
3314 3623 16940
3314 4052 16058
3314 6600 -1784
3315 4820 18882
3315 6573 12922
3315 9675 -5449
3316 7791 -7532
3316 9111 7447
3317 5898 19156
3317 5903 13449
3318 5989 13389
3319 7769 16836
3319 8259 -19674
3319 8853 -17439
3320 3414 5374
3320 4096 -6057
3320 4660 -12305
3320 4753 17665
3321 5150 -14080
3322 4925 -5103
3323 4216 2605
3323 7037 -3785
3323 7844 400
3324 8842 5823
3324 9054 12706
3324 9084 -9440
3324 9670 -15582
3325 4858 9297
3325 9111 -15692
3326 4062 8233
3326 4916 -7897
3326 6605 9681
3326 8078 -16778
3326 9107 3251
3327 3966 -4602
3327 4282 -11198
3327 4478 -7677
3328 6063 -3510
3328 6355 6274
3328 7580 19738
3329 3617 -2906
3329 4391 10346
3329 4932 -19965
3329 8696 -8680
3330 3739 4262
3331 3776 -6659
3331 8620 13434
3332 5289 -1216
3332 7971 18985
3332 9295 10780
3333 5123 1642
3333 7897 -7911
3333 7990 -13524
3333 8968 394
3334 4345 8582
3334 5201 -7367
3334 5689 6479
3334 6813 17859
3335 5356 5322
3335 5522 10438
3335 8190 14955
3336 5333 -15797
3336 6547 19278
3336 6635 14952
3337 5918 -2148
3337 8060 -7030
3338 4380 18413
3338 4543 18828
3338 7689 -5449
3339 4941 -10092
3339 7214 -18028
3339 9018 -1906
3340 4409 8050
3340 6317 -12273
3340 6760 -17804
3340 8038 2874
3340 9903 4118
3341 5807 -3375
3341 5966 4331
3341 6427 -19679
3341 9942 -4783
3342 5337 -13031
3342 6119 1716
3342 9851 -1969
3343 4633 -15771
3343 5585 -17636
3343 5898 16343
3343 6395 6119
3344 5534 -10788
3344 6967 14449
3345 4696 -17572
3345 5428 9756
3345 6095 -7090
3346 4632 -924
3346 6873 -15026
3346 7520 18243
3347 4637 17801
3347 5062 13115
3348 4816 14249
3349 4942 10759
3349 5499 -6983
3349 5704 -10565
3349 5929 17856
3350 9036 -13870
3351 3599 -10904
3351 7076 -12283
3351 9074 -19762
3351 9245 -11364
3352 8845 18028
3353 4877 14970
3353 5655 -1782
3353 9395 9826
3354 4470 -17585
3354 6657 8370
3354 6849 -17198
3354 7854 -2991
3354 8654 6010
3354 9118 -18468
3355 9193 -8669
3356 8116 -7182
3357 4518 5350
3357 5120 -18810
3357 7181 -1565
3358 8848 12349
3359 4603 15810
3359 6255 337
3359 6752 13399
3360 4074 -17382
3360 4120 -13438
3360 5726 -12687
3360 6815 12793
3361 6406 -441
3361 8406 -13506
3361 9021 6975
3362 7647 -12176
3362 8046 -9794
3363 8875 13222
3363 9780 17528
3364 9877 -1497
3365 8316 16577
3366 5270 -19704
3366 7252 -18135
3367 7847 4111
3368 5449 -8156
3368 6447 9148
3368 7137 15768
3368 7909 8061
3368 9143 -19863
3369 6604 4996
3369 8385 -14888
3370 6029 3668
3370 8363 -12139
3371 7157 -4505
3373 6649 -3652
3373 6875 14603
3373 9552 1673
3374 4288 2928
3374 8763 13304
3375 4110 -6068
3375 4880 -8084
3375 7181 18081
3375 8657 17953
3375 9433 13686
3376 5836 18048
3376 7593 -3025
3376 9114 -19661
3377 3873 -12199
3377 9324 -18219
3378 3696 14611
3378 5000 -16848
3378 7815 -13702
3378 8228 -15350
3379 7637 13478
3380 9022 -9382
3380 9150 -2519
3380 9908 5906
3381 9599 8275
3382 5393 715
3382 9712 2527
3383 8948 7377
3384 4895 -472
3384 9115 -7010
3384 9413 -1758
3385 6283 19341
3386 3618 16632
3386 4046 -16577
3386 4557 -11765
3386 5235 17921
3386 7837 -15059
3386 9637 -15489
3388 6094 -4599
3388 6875 -13652
3388 7492 19079
3388 8514 -1890
3389 3889 10724
3389 9147 6482
3390 6803 -8354
3390 7013 -14928
3390 7444 -12003
3391 7278 14
3391 9311 1101
3391 9685 -16893
3392 3901 -268
3392 3923 14595
3392 7450 -8914
3392 7733 1545
3393 3939 -9
3394 5723 -5900
3395 5084 -17317
3395 8456 18182
3395 9059 -18608
3396 4414 -4225
3396 9183 13050
3397 4407 -1044
3397 5854 18383
3398 7917 -13048
3398 9136 8225
3399 9842 -13982
3400 6850 17290
3400 7177 5274
3401 3548 -6939
3401 9112 -3209
3402 5088 4178
3402 6635 15315
3402 7787 -645
3403 3468 12678
3403 7293 -11377
3403 8879 -4437
3404 5354 11230
3404 6020 -1260
3404 8706 11805
3405 5270 17702
3405 7308 -4680
3406 3639 -12584
3406 3971 12649
3406 4979 12688
3406 5297 12449
3407 9059 11965
3408 3914 -17747
3408 4774 8555
3408 8422 -11810
3408 8504 19707
3409 6902 12785
3410 6190 -12182
3411 4901 5478
3411 7124 19552
3412 5873 5921
3412 9486 14669
3413 4556 16692
3413 8042 17904
3413 9755 17232
3414 3666 -8015
3414 8353 15988
3415 6652 15413
3416 3477 -11996
3416 6711 5600
3416 7505 -13982
3416 8287 -3495
3416 9162 17095
3416 9945 -12954
3417 6694 10751
3418 4302 16146
3418 9707 18035
3419 6544 12133
3419 7509 -19442
3419 7749 9056
3419 9206 9463
3420 4309 -1443
3420 4792 -13721
3420 7139 10816
3420 8809 14959
3421 5488 14157
3421 6794 -12883
3421 7838 19090
3422 5674 -6164
3423 5609 -14599
3423 5972 12616
3423 6571 1021
3424 6766 -6473
3424 8126 8557
3424 9547 -7959
3425 6131 -12647
3425 6519 -5893
3426 4175 -14390
3427 4226 -18179
3427 4629 -6747
3427 4650 -3400
3427 8545 3255
3428 4726 -9348
3428 6954 -14311
3429 5633 4409
3429 6140 16038
3429 6810 -10497
3429 9270 -9697
3430 4470 -14386
3430 5748 -12750
3430 7125 -652
3431 7093 18249
3431 7538 -3605
3432 5386 8334
3433 7478 -10291
3434 4206 -16529
3434 5289 566
3434 9457 2245
3435 3638 7211
3435 4608 11030
3435 4678 -18625
3435 5793 -2952
3435 6213 12312
3436 3756 12718
3436 3986 4714
3436 9427 -14748
3437 3440 -18612
3437 5596 -9187
3437 9719 781
3438 3609 9914
3438 7510 19830
3439 4293 -8996
3439 4312 -18935
3439 6179 -1376
3440 8905 -14411
3440 9450 -3074
3441 3760 17810
3441 7633 -10335
3441 8632 8408
3441 8708 341
3442 5188 5963
3442 9654 -9121
3442 9783 14398
3443 4032 9365
3444 3958 12474
3444 6062 15712
3444 7609 -857
3445 8659 -8635
3446 7903 11419
3446 9990 -10649
3447 6922 -5334
3448 4145 -17970
3448 4938 -9261
3449 6412 15631
3449 9965 -10835
3450 4213 3657
3450 5155 429
3450 5780 2806
3450 8472 -9245
3450 8879 19639
3452 4230 -19209
3452 6073 3325
3452 8482 6692
3452 8618 9484
3453 6413 1109
3453 7869 -18435
3454 7855 -5396
3454 7927 10314
3455 3909 -17752
3455 4554 11828
3455 7696 13331
3455 8531 -11029
3456 3844 -3661
3456 5004 -8491
3456 6910 7034
3456 8236 -300
3457 6682 7569
3457 6688 12543
3457 8570 15903
3458 7946 -1871
3458 8375 1959
3459 4927 -6770
3459 6527 15831
3460 3655 19471
3460 5747 -14801
3460 9919 4695
3461 3795 19352
3461 4468 -3642
3461 4793 10075
3461 5815 4604
3461 8420 12275
3462 5133 -17786
3462 7950 16494
3463 4521 17020
3463 8663 6254
3463 9749 2292
3464 4877 9703
3464 6624 -1925
3464 8329 -18918
3465 5736 -11282
3465 6049 -3998
3465 6253 -17924
3465 6518 8967
3466 4035 -1731
3466 4656 -13488
3466 7791 6964
3467 5029 -4639
3467 5070 2403
3467 5378 -12342
3467 6999 19827
3468 3812 -2899
3468 4392 1
3468 6345 -6243
3468 8059 -9909
3470 4052 15150
3470 5316 10715
3470 7886 8732
3470 9165 1677
3471 4019 5504
3471 6227 -5909
3472 8308 5333
3473 4626 12568
3473 5648 -16587
3473 6450 15781
3473 6729 9132
3474 3600 -15694
3474 4672 -13983
3474 5874 -16701
3474 9345 18630
3474 9823 -19862
3475 8032 -827
3475 8282 13346
3475 8629 1693
3475 8920 17130
3475 9939 -13530
3476 4127 4374
3476 5497 1543
3476 7307 4872
3476 8252 -15738
3477 4077 -14491
3477 5695 11133
3477 7777 4031
3478 5508 8178
3478 6264 -19020
3478 6673 -5410
3478 6936 -14523
3478 8648 3911
3478 9583 -2156
3479 3947 -14163
3479 8207 6663
3479 9161 2998
3480 4582 11721
3480 4631 -9409
3480 9717 8237
3481 9014 15328
3482 3517 -9927
3482 3814 -4234
3482 5778 -4778
3482 9371 -18164
3483 6649 -592
3483 9682 -4327
3484 9041 6015
3484 9193 5184
3485 5409 -18119
3485 7435 -2022
3485 7851 2018
3486 4569 -13351
3486 9415 19590
3487 3962 7795
3487 5279 -2584
3487 5641 -6032
3487 9177 -18303
3488 3722 -2954
3488 6777 11233
3489 5694 10190
3489 6672 3333
3490 4242 -15324
3490 4546 -15812
3491 5298 3371
3491 5391 11166
3491 6096 19827
3491 6097 2793
3492 5499 15862
3492 7379 -2940
3492 8927 -7636
3492 9564 14421
3493 6093 5785
3493 6879 -5058
3493 9295 -16515
3494 3752 18048
3494 8490 -601
3495 4246 -117
3495 4295 -7038
3495 7241 -12043
3495 9739 5328
3496 7705 -11208
3497 4323 -18272
3498 5067 18403
3498 7571 12048
3499 3531 535
3499 6553 -15564
3500 6789 1639
3501 3927 6150
3501 5255 -14951
3502 4312 -5327
3502 4918 2108
3502 7193 -13212
3502 8233 9176
3503 3974 -16729
3503 8613 17803
3503 9101 -1939
3505 3596 622
3505 5174 3498
3506 6470 -16814
3507 3573 -874
3507 6113 -2032
3507 6196 -5653
3507 8449 -14655
3507 8575 0
3508 3850 -12831
3508 4654 10772
3508 5730 -10143
3508 6559 -17283
3509 7595 10118
3509 8908 -1409
3509 9499 1473
3510 4718 -14004
3510 6816 13320
3511 8385 15419
3511 9453 -11261
3512 3783 -18415
3512 6276 -6576
3512 7575 9564
3513 4056 14765
3513 9343 17551
3514 5805 -3097
3514 6976 -16248
3515 8470 -3115
3516 8097 -2930
3517 3605 -14268
3517 5485 -17264
3518 6863 -10465
3519 8276 -10977
3519 8998 5258
3519 9107 -5510
3520 4828 -16779
3520 5933 -13264
3520 6023 -8315
3520 6698 -8727
3520 9162 13827
3520 9902 -7707
3521 4602 17077
3521 5303 -9460
3521 7429 14391
3521 9277 6999
3522 3783 -16258
3522 8742 4544
3522 9616 9023
3523 4406 -624
3523 4701 -6553
3523 4888 2039
3523 5527 7792
3523 8400 1297
3524 3840 19022
3524 4441 -13149
3524 9760 -4399
3525 4053 -2255
3525 7505 -8308
3526 3752 12921
3526 3775 -3278
3526 4668 15963
3527 4005 -5517
3527 8216 -5841
3528 5875 11597
3528 7792 18322
3528 9851 380
3530 5665 19480
3530 7602 1556
3530 8079 6807
3531 4108 9749
3531 4202 -18943
3531 4666 -12586
3531 8034 -4315
3532 6309 -3938
3533 4790 -8477
3533 5477 7931
3533 5769 7283
3533 6504 19766
3533 7919 18995
3533 9464 -13202
3534 6842 399
3534 7794 16451
3534 8625 1794
3534 9375 13153
3534 9445 1984
3535 3966 -3499
3535 8411 13667
3536 4793 -12797
3536 9913 14412
3537 8153 3704
3537 8301 -14793
3537 9933 9735
3538 7598 -13635
3538 8461 19640
3538 9033 14773
3539 4511 -16245
3539 7080 -13177
3539 8714 -5506
3540 9266 -10631
3540 9327 -3329
3541 5389 12812
3541 5720 -12487
3542 3685 9060
3542 4981 14378
3542 5141 18025
3542 7076 9874
3542 7442 -3692
3543 8059 -1847
3543 9333 4461
3544 4877 19933
3544 7290 -9697
3545 7978 -1876
3546 7018 -16645
3546 9237 -6429
3547 5259 10064
3547 5602 -19337
3547 5615 17009
3547 9190 9871
3548 4617 12898
3548 4650 -19890
3548 8171 12442
3549 4514 -2639
3549 9408 8828
3550 4233 6894
3550 5403 11478
3551 8359 5014
3551 8928 11235
3552 3737 -18308
3552 4772 18370
3553 4668 346
3553 9083 19606
3554 4159 -10302
3554 4372 10238
3554 6815 -1994
3554 7830 -14340
3554 8965 9550
3555 5679 5513
3555 6336 18794
3555 6849 -6764
3556 4884 1071
3556 5519 -1397
3556 9621 14
3557 7481 11870
3557 9334 11554
3558 8537 11569
3559 8426 13428
3559 8721 -19659
3560 4436 -2347
3561 4366 -3970
3561 5252 3792
3561 5682 -10958
3561 8503 8228
3562 6532 15867
3563 7003 -12877
3563 7546 3192
3564 5373 -18027
3566 8245 10934
3566 9363 -7445
3567 4455 -17667
3567 5525 -17845
3567 5829 17461
3567 6160 -17169
3568 7279 -15003
3568 7780 5397
3568 8278 11933
3568 9903 11774
3569 6444 3339
3569 9078 14939
3569 9978 18724
3570 4598 5633
3570 6200 -5144
3570 6470 15379
3570 6980 -6822
3571 7138 -2392
3571 8105 13887
3572 4700 13552
3572 5457 18613
3572 5739 14567
3572 7577 -12333
3572 8429 -11825
3573 3678 8029
3573 9384 -1138
3573 9533 -18579
3574 6279 6899
3574 6364 13849
3574 7726 -8358
3574 7776 13377
3574 9083 17615
3574 9286 -15099
3575 6973 -7422
3576 3957 -7394
3576 6086 -14449
3577 5215 -7566
3577 8519 3476
3577 8892 3417
3578 7368 -13941
3578 7682 18656
3578 9022 8453
3579 7536 257
3579 8099 19295
3580 3662 -3843
3580 6389 -14234
3580 6618 -10284
3580 7282 10855
3580 7538 3845
3581 5612 -15763
3581 6328 -8624
3581 6852 19173
3581 9098 -43
3581 9639 -4191
3582 7563 15544
3582 8741 -1197
3582 9358 6431
3583 4604 5005
3583 7234 10148
3584 4709 19470
3584 8261 -14855
3585 7324 7425
3586 4907 7802
3586 5862 -8662
3586 6474 -13778
3586 6531 2613
3586 6560 13806
3587 6347 4702
3588 5718 10638
3588 6995 -4476
3588 7078 1451
3588 8457 -6004
3589 9307 11641
3590 6984 13200
3590 7161 -2906
3590 7846 3157
3590 8720 18104
3591 6538 -15770
3591 7503 -885
3591 8671 -11266
3592 3993 13553
3592 5050 -14040
3592 5157 -13676
3592 9887 18565
3593 5163 -19468
3593 5729 16226
3594 4233 14992
3594 5164 8312
3594 8370 -18703
3595 5781 3934
3595 6743 18263
3595 8054 -10101
3595 9438 -5960
3595 9845 13126
3596 4531 -13771
3596 5312 9045
3596 8999 -13478
3596 9574 -12976
3597 4897 18058
3597 5721 -2425
3597 9596 10498
3597 9630 11015
3598 3863 -3600
3598 4322 9389
3598 6058 -102
3598 6610 -5825
3599 3705 -11765
3599 6824 -5230
3599 8910 -12778
3600 4205 -19755
3600 5354 17041
3600 7592 15002
3601 3679 -14275
3601 7994 -1328
3602 4921 12955
3603 4418 4984
3603 5554 4457
3604 5528 10795
3604 6817 -19901
3605 6647 835
3605 9221 -4294
3606 4194 -11258
3606 6329 17736
3606 8886 -15413
3607 6220 19039
3607 8552 -18270
3607 8723 14011
3607 9136 -8440
3608 7253 -15632
3609 8983 6322
3610 6155 16907
3610 9153 14107
3611 7440 -7779
3611 9145 13434
3612 6874 6563
3612 9830 -10395
3613 4376 -7842
