10000 19996
2050 8669 15754
2051 2717 13186
2051 3562 796
2051 3976 18586
2051 7627 4288
2051 9277 19130
2052 5979 72
2052 7041 17727
2053 2056 2057
2053 3131 10928
2053 4608 806
2053 6345 13908
2054 6069 12396
2054 7061 17006
2054 7198 3147
2055 6594 18691
2055 9319 5059
2055 9598 6396
2056 2139 12539
2056 4071 8017
2056 8301 2389
2057 2060 19873
2057 3804 12508
2057 4791 16909
2057 5040 6795
2057 9919 15554
2058 6865 13364
2058 7025 5428
2059 6810 2035
2059 9763 12593
2060 4276 9188
2060 5190 11638
2060 9321 10300
2061 2960 9307
2061 5809 9345
2062 6931 6528
2062 7397 16481
2063 4075 12975
2063 7230 17652
2064 3827 483
2064 4193 18043
2065 6503 8589
2065 7887 17211
2066 2670 14303
2066 5396 12632
2066 5474 17330
2066 7457 5999
2066 7600 2490
2066 9193 5390
2067 2696 3054
2067 9873 3305
2068 8327 7397
2068 8962 15924
2069 6873 3400
2070 2087 3687
2070 5794 13903
2070 8983 17286
2071 2510 7033
2071 3452 3098
2071 8919 3070
2071 9215 7232
2071 9705 5234
2072 7743 16594
2072 7935 13151
2072 8594 16370
2072 9245 8905
2073 3593 9923
2073 6428 4435
2074 3545 5961
2074 7185 17385
2074 9548 14784
2075 5682 8617
2075 6484 7445
2075 9971 2857
2076 3051 3488
2076 8673 2566
2077 5646 9226
2077 7142 5455
2077 7323 9607
2077 8270 7940
2078 5356 1399
2078 9664 16286
2079 2951 7296
2079 6029 1378
2079 6045 19528
2080 3620 15472
2080 5606 463
2080 9527 9930
2080 9951 15594
2081 3061 9732
2081 4295 12801
2081 5013 10466
2081 5715 15423
2081 8175 16512
2082 4610 9584
2082 5116 15043
2082 7144 10657
2082 7900 13211
2082 8234 16926
2083 6339 14485
2083 7257 4739
2083 7599 2969
2084 3175 6159
2084 6000 13118
2085 3193 7316
2085 7407 282
2085 9794 1867
2086 4370 13763
2086 5179 14925
2086 6189 14761
2086 6859 16362
2087 3791 828
2087 4218 11534
2087 7344 15540
2088 3396 5937
2088 4318 16510
2088 7046 15096
2089 2732 11118
2089 3328 14438
2089 4945 11477
2089 6952 13358
2090 4487 11677
2090 6821 4872
2090 9280 10503
2091 5004 117
2091 5361 11287
2091 5534 17769
2092 2239 18752
2092 2296 9938
2092 9793 2638
2093 4935 7138
2093 5694 8388
2093 6869 17674
2093 7169 11544
2094 3194 12358
2094 9273 2433
2095 3096 11948
2095 4730 4042
2095 8574 4502
2095 8939 968
2095 9869 10627
2096 3207 7595
2096 6358 13763
2096 6962 2896
2097 2585 10586
2098 8107 8220
2099 4474 1509
2099 4478 18139
2099 6167 6257
2099 6961 4089
2100 3143 9071
2100 6771 9982
2101 3739 13056
2101 6242 12130
2101 7286 16717
2101 7441 4965
2102 2844 11415
2102 7379 16562
2102 9085 8475
2103 5744 7051
2103 8521 11428
2103 8769 18078
2103 8773 16895
2104 3130 3761
2104 5958 1960
2104 7353 4915
2104 8032 19708
2104 8244 19657
2104 9966 17850
2105 3546 10493
2106 4671 1932
2106 5450 7116
2106 6842 7072
2107 2656 9583
2107 4954 8715
2108 5276 16202
2108 6583 2698
2109 3564 19561
2109 6483 6474
2109 8722 18401
2109 9367 3706
2109 9440 4825
2110 2659 1656
2110 4752 4131
2110 7783 12151
2111 7758 5043
2112 2937 17246
2112 4981 19430
2112 8950 19806
2112 9890 17349
2113 4498 19232
2113 9910 14691
2114 7511 9908
2115 3360 13630
2115 6155 3556
2115 7798 12634
2116 3750 1048
2116 4317 18125
2117 3755 17199
2118 9883 4581
2119 3896 19051
2119 6123 16604
2119 6170 19964
2120 2646 431
2120 5285 4791
2121 4456 19790
2121 5463 8101
2121 7125 530
2121 7344 19872
2121 8293 9209
2122 5465 9138
2122 9466 1561
2122 9852 9148
2123 3925 3172
2123 4692 8733
2123 5119 111
2123 6287 2571
2123 8362 16153
2125 8155 2415
2125 8203 17601
2126 2669 8525
2126 5977 8819
2126 8528 5268
2127 2767 7809
2127 9301 439
2128 4024 11864
2128 4271 16960
2128 6547 11398
2128 9156 16230
2128 9285 9875
2128 9383 3716
2129 3235 16202
2129 3846 1631
2129 6621 10182
2130 3679 18860
2130 5643 12131
2130 5882 6215
2130 7134 2559
2131 2897 3540
2131 5974 16963
2131 7754 4037
2131 8321 5257
2131 9061 4473
2132 3420 11577
2132 8511 13398
2133 2753 9237
2133 3512 11366
2133 4963 12168
2133 6515 12966
2134 2450 19422
2134 7326 14433
2135 2974 18798
2135 3676 15171
2135 4991 13674
2135 5591 9483
2135 9572 19196
2136 6110 8147
2137 4434 11265
2137 8470 3942
2137 8666 19081
2138 2984 4000
2138 3758 19428
2138 8193 17499
2138 8299 12721
2139 2428 14541
2139 3342 9884
2139 9692 19801
2140 3519 86
2140 5018 10304
2140 7044 8070
2141 3725 15262
2141 7650 12775
2141 7923 4640
2141 8477 16487
2141 8857 12579
2142 3033 7627
2142 7187 7376
2143 2763 11571
2143 7402 8389
2143 8644 16641
2144 6091 3587
2144 8020 6703
2144 9722 7475
2144 9724 3556
2144 9772 19559
2145 3465 13902
2145 4511 4033
2145 4596 9811
2145 7298 12688
2145 9910 13129
2146 5605 19401
2146 5807 2348
2146 6301 2641
2146 6858 14015
2146 8899 2723
2147 5396 6802
2147 5453 15588
2148 2165 4499
2148 4271 4767
2148 5411 6427
2148 6117 11033
2149 2687 16737
2149 3262 14167
2149 4276 1745
2149 8440 6297
2150 4158 3964
2150 7976 17289
2150 9432 11355
2151 8895 13100
2152 2154 5086
2152 3245 9402
2153 2385 8643
2153 3636 2522
2153 9189 10554
2154 4042 18214
2154 4455 2218
2155 5970 14812
2155 6250 11894
2155 6628 10296
2155 9844 15866
2156 4633 5584
2156 6554 7594
2156 7024 10655
2157 3318 4225
2157 6536 10242
2157 8147 16663
2157 8313 1427
2157 9096 15571
2158 4274 7457
2158 7149 7535
2159 3056 6058
2159 3231 13907
2159 4146 14627
2159 4163 132
2160 2193 14855
2160 5376 11327
2160 7093 2614
2160 7675 15085
2160 8054 9023
2160 9971 1505
2161 3850 3336
2161 4148 17205
2163 4578 19580
2164 3484 16537
2164 3493 6752
2164 6736 19100
2165 9109 18885
2166 6755 1428
2166 9564 17392
2167 8683 5701
2167 9400 16336
2167 9810 14809
2168 3226 4690
2168 3642 18425
2168 6814 13160
2168 7248 6282
2169 2347 1232
2169 6399 11420
2169 9662 13248
2170 5027 7454
2170 5084 1442
2170 5682 4980
2170 8478 16248
2170 9699 8389
2171 3617 9974
2171 8733 17775
2171 8755 14109
2172 4945 13462
2172 5552 11574
2172 6774 16850
2172 7241 19967
2172 9067 15930
2172 9282 9013
2173 2296 12763
2173 8039 11470
2174 5171 5162
2174 6492 16962
2174 9243 11909
2174 9842 9891
2175 2394 2600
2175 6260 9729
2175 7495 3794
2176 5679 17836
2176 6414 15348
2177 5148 15914
2177 6914 6388
2178 4505 3406
2179 2358 3495
2179 4250 13946
2179 7640 15942
2180 6193 4753
2180 6381 15149
2180 7358 9506
2180 9016 414
2181 5564 16611
2181 7304 5713
2181 7707 18416
2182 3351 4072
2182 4400 1243
2182 6372 11308
2182 6401 2018
2183 4071 19312
2183 5735 7946
2184 3386 8020
2184 4140 17657
2184 8811 11839
2185 2501 4381
2185 5109 10616
2185 5468 14954
2185 9698 17460
2185 9848 16187
2186 2503 8412
2186 3701 6292
2186 4351 14595
2187 2946 12063
2187 3452 9656
2187 8124 16382
2187 9267 4108
2188 5791 8338
2188 6744 196
2188 7410 5982
2188 7575 5536
2189 2238 14264
2189 2714 7873
2189 5738 18804
2189 7246 1535
2189 8809 14541
2190 2921 2592
2190 3468 10830
2190 5373 9454
2190 8381 13610
2190 9566 9092
2191 2284 18083
2191 6258 19243
2191 6557 12923
2191 9718 1092
2192 4017 1526
2192 4098 15032
2192 5445 14812
2193 2930 4047
2193 3043 13814
2193 3068 6228
2193 4680 4395
2193 4813 13970
2193 9355 769
2194 6665 10499
2194 7005 9692
2194 7226 10670
2195 6394 6725
2195 7435 13847
2196 2657 6669
2196 3675 16129
2196 7527 16288
2197 2460 4702
2197 4704 14325
2197 5555 14223
2197 5937 8423
2197 7409 10604
2197 7591 9054
2198 2381 8705
2198 7502 10879
2198 9949 2240
2199 4431 7727
2199 9734 13241
2200 7126 7657
2200 8346 17712
2200 9119 8127
2201 8013 18489
2201 8344 6538
2202 3195 11630
2202 5794 10066
2202 9467 12346
2203 3533 13473
2203 6467 3570
2203 6928 11458
2204 5129 3137
2205 7132 6642
2206 3470 13693
2206 4030 11237
2206 7600 14553
2206 9832 9848
2207 5866 14509
2207 6379 16576
2207 6910 898
2207 9099 5157
2208 2421 1356
2208 6627 1233
2208 7365 8203
2208 8074 9160
2208 8121 3813
2209 3605 5408
2209 8579 24
2210 4872 5668
2210 5098 16917
2210 6184 15371
2210 8813 15621
2210 8922 15784
2211 3281 8380
2211 4385 10345
2211 6660 6643
2212 3775 97
2212 4227 929
2212 5697 8943
2212 6844 13722
2213 3529 12876
2213 6046 5390
2213 7240 1000
2214 3842 19490
2214 6579 8371
2214 8038 3660
2215 3134 8497
2215 4246 8794
2215 9443 15685
2216 2261 9222
2216 3485 14617
2216 4850 9786
2216 5472 16419
2216 9068 5272
2216 9861 14887
2217 5832 17450
2217 6639 12405
2217 7268 10142
2219 5062 10958
2219 5527 11548
2219 7374 7000
2220 2484 7387
2220 5690 3146
2220 6850 7610
2221 6160 12804
2221 9024 954
2222 2228 11775
2222 4226 3132
2222 4735 18568
2222 6176 4656
2223 2658 1188
2223 2668 665
2223 4100 18122
2223 5241 1028
2223 6632 8903
2223 8424 12056
2223 9465 12954
2224 3516 19595
2224 4308 3552
2224 4357 8089
2224 7041 228
2224 9450 11342
2225 2996 16188
2225 8004 17275
2226 2656 15966
2226 3875 12310
2226 4854 14983
2226 7998 17900
2226 9621 131
2227 3112 1152
2227 4046 3437
2229 6093 6251
2229 7079 1783
2230 2801 13275
2230 3104 2862
2230 4119 12542
2230 7623 1510
2230 8663 18484
2231 2890 9124
2231 4602 18581
2231 7932 9414
2232 3639 15671
2232 5496 18554
2232 5875 15637
2232 6168 4597
2232 8118 8750
2233 3519 6253
2233 4764 11498
2234 5745 5396
2234 8835 16167
2235 4380 12206
2235 5330 3584
2235 7205 17627
2235 7468 14182
2235 8518 18216
2235 9047 932
2236 2879 6512
2236 5048 10123
2236 7229 8756
2236 8807 4091
2237 5711 18597
2237 8091 1359
2237 9706 12385
2238 3149 13320
2238 6284 535
2238 6927 17676
2239 3038 19734
2239 4654 1839
2239 6836 7168
2240 3340 5184
2240 4665 9602
2240 5721 10085
2240 7850 17033
2240 9154 3452
2241 3790 16073
2241 5208 3170
2241 6389 11422
2241 8766 909
2242 5440 15527
2243 3667 7355
2243 3774 19309
2243 7517 3311
2244 3302 6603
2244 5812 9387
2244 5992 16239
2244 8027 8472
2245 7812 2094
2245 8394 15656
2245 9760 1406
2246 6443 7636
2246 7193 6905
2246 7251 10332
2246 7324 9441
2247 5747 6753
2247 8648 8929
2248 5059 3998
2248 8966 16375
2249 2955 3850
2249 4520 3883
2249 6210 19389
2250 4667 13900
2250 5653 16526
2250 9239 2519
2251 4776 18481
2251 5907 16467
2251 8595 11810
2252 3076 3095
2252 3261 1823
2252 5063 3206
2252 5561 2500
2252 9887 2765
2253 2813 13212
2253 3899 9974
2253 4593 4774
2253 5526 11544
2253 7009 2245
2254 3360 1273
2254 9007 18761
2254 9188 88
2255 4544 305
2255 6382 6067
2255 9332 14989
2255 9710 18216
2256 5993 6980
2256 6006 333
2256 6079 1301
2256 9689 10485
2257 4893 9463
2257 5843 11595
2257 6545 5213
2257 8325 7303
2258 4859 3712
2258 7139 4109
2258 8299 2222
2258 8313 13528
2258 8318 9749
2259 5231 4051
2259 8792 967
2260 4527 12618
2260 5114 14987
2260 5545 7598
2260 6710 898
2261 2635 11998
2261 4046 10511
2261 4072 4378
2261 4354 19361
2261 6564 8236
2261 8394 10974
2262 2337 7063
2262 6926 5596
2262 8565 16310
2262 8895 6696
2263 8759 17986
2264 6123 808
2265 5279 16928
2265 7547 14425
2265 8173 5305
2266 7042 11210
2266 7513 12335
2267 3627 16117
2267 4478 16401
2267 4882 18040
2267 5797 3768
2267 5938 11849
2267 6377 9196
2268 3957 14577
2268 4979 3048
2268 5116 2215
2269 3534 12259
2269 7247 15797
2269 8168 6448
2269 8661 4489
2270 5596 5657
2270 5838 4980
2271 2902 1787
2271 4329 16829
2271 4992 11277
2271 5049 4370
2271 6913 10340
2272 4150 16226
2272 4351 10911
2272 6543 17770
2272 8367 9210
2273 3310 3535
2273 4440 1763
2273 6905 4634
2273 9358 16814
2273 9518 18128
2274 5883 8038
2274 6666 8953
2274 9631 14864
2275 3013 13124
2275 3592 10177
2275 6835 3954
2276 5469 9873
2276 6374 11634
2276 8215 6030
2277 4753 5297
2277 6906 16141
2277 7422 2409
2277 7730 7943
2278 3652 11222
2278 4179 1124
2278 6701 14889
2278 9375 7545
2279 3614 1821
2279 6241 18585
2279 8281 8085
2280 2523 8153
2280 7728 2902
2280 9760 15024
2281 3169 10351
2281 8118 7484
2281 9545 10702
2281 9683 1788
2282 2827 7277
2282 3571 8777
2282 4683 9722
2282 6350 14917
2282 9146 14322
2283 5742 16958
2283 6364 500
2283 6374 16667
2283 8623 11689
2284 4926 15345
2284 6656 4154
2284 8562 990
2284 9570 5392
2284 9633 6857
2285 5533 17771
2285 7660 10104
2286 6833 17516
2286 8142 18885
2286 9063 19543
2286 9941 4791
2287 2650 9336
2287 4993 10220
2287 6211 14008
2288 3914 3805
2288 5382 526
2288 6637 19652
2288 8425 6283
2289 3583 15321
2289 6769 12625
2289 9155 17997
2289 9189 2141
2290 2329 4000
2290 7893 7334
2290 9706 9279
2291 6612 19837
2291 6657 8457
2291 7126 1802
2291 7150 15678
2292 5536 13853
2292 7106 12645
2293 3020 14201
2293 4549 10917
2294 6053 8478
2294 7601 10690
2294 8676 12690
2295 7205 5303
2295 7334 8054
2296 2743 7996
2296 5726 2811
2296 7190 14805
2297 3876 6889
2297 4895 17311
2297 5962 2832
2297 8209 5242
2297 8694 18691
2297 9675 16148
2298 3266 9998
2298 5085 17630
2298 5357 17092
2298 7684 2469
2299 7508 9077
2299 8683 9475
2300 6577 7934
2301 2427 19752
2301 8542 8462
2301 9305 16529
2302 5247 14167
2302 9732 14419
2303 4167 7427
2304 3630 4674
2304 5520 17012
2304 6636 12230
2305 3027 2355
2305 3145 7865
2305 5231 6718
2305 9170 18857
2305 9386 13147
2306 7552 11222
2306 7616 13071
2307 3653 8168
2307 7156 4094
2307 8454 10504
2307 8531 5181
2308 3006 13606
2308 6745 5787
2308 7042 8971
2308 8730 10632
2309 2772 13759
2309 9398 17829
2310 4083 7425
2310 5080 18764
2310 9513 1455
2311 4075 19371
2311 4413 5105
2311 4529 1692
2312 3624 2619
2312 6842 7556
2312 7773 16254
2313 3409 5283
2313 7972 13188
2313 8153 11830
2313 8338 12931
2314 4015 2622
2314 7645 4940
2314 9254 6232
2315 3391 1692
2315 6401 12095
2315 8729 17946
2315 9617 7043
2316 3032 16579
2316 5390 1377
2316 6208 4024
2317 2820 1691
2317 4012 4989
2317 5086 1685
2317 5408 7980
2317 9222 7000
2318 4047 1831
2318 7957 5781
2318 8740 17639
2318 9252 17846
2319 5455 4863
2319 5869 9152
2319 7468 16264
2320 3833 14462
2320 4754 15848
2320 8028 14022
2321 5919 19872
2321 6011 3768
2322 3011 11307
2322 5482 4277
2322 6001 11156
2323 3390 9240
2323 6602 16312
2323 7214 8055
2323 7817 7874
2323 8228 15460
2323 9665 8750
2324 2565 8556
2324 3833 10140
2324 4324 9193
2325 4215 8527
2325 4942 9315
2325 5921 3509
2325 6356 5661
2325 8630 12049
2326 4713 2223
2326 7724 17073
2326 9474 2380
2327 2444 10454
2327 3606 18181
2327 3919 6655
2327 4189 16198
2327 7256 4853
2327 7983 15781
2328 3506 9550
2328 4206 4845
2328 5098 7328
2329 4744 1047
2329 9067 1448
2330 2399 3840
2330 3149 16355
2330 3457 12866
2331 2540 11125
2331 7394 17685
2332 5468 2990
2332 7814 15540
2333 4335 13881
2333 7991 7700
2333 8835 13082
2333 9240 10291
2333 9263 4674
2334 2834 2714
2334 7688 7772
2335 6599 5784
2335 7835 17522
2336 6893 10050
2336 8073 8444
2336 9767 18604
2337 6289 2382
2337 7324 18006
2338 9481 17608
2339 4071 5788
2339 7121 908
2340 5097 5967
2340 7069 3699
2340 7854 8584
2341 4784 1324
2341 5430 13783
2341 7207 13957
2341 9102 19339
2342 4117 14405
2342 4213 19049
2342 7230 11840
2343 8406 3226
2344 4248 18409
2344 4451 11569
2344 4699 18984
2344 5701 11946
2344 6380 12559
2345 3824 11463
2345 4829 9816
2345 4995 1785
2345 6241 11740
2345 6687 17011
2345 9378 16638
2345 9886 2191
2346 3612 7983
2346 5464 15449
2347 4099 13468
2347 4803 18224
2347 8966 14464
2348 2561 15
2348 5242 13670
2348 7862 4047
2348 9984 14767
2349 4806 18486
2349 5382 16508
2349 8156 7124
2349 9495 15431
2350 4338 2026
2350 6865 12007
2350 7490 7253
2350 9118 10056
2351 6013 8190
2351 7596 13829
2351 7802 13538
2352 3021 1994
2352 4527 92
2352 5019 13540
2352 5149 7854
2352 5817 12301
2352 6499 5749
2352 8009 10583
2353 4122 15421
2354 4113 15882
2354 6325 3810
2355 2404 14458
2355 2793 7842
2355 7289 18779
2356 3943 6889
2356 4087 15270
2356 6391 17380
2356 7486 15305
2356 8122 3070
2356 8507 11724
2356 8583 16721
2357 4513 12155
2357 7060 9988
2357 8676 6284
2358 4764 12663
2358 8117 13494
2359 3696 7623
2359 5120 2306
2359 5154 3551
2359 8285 14003
2360 4667 16611
2360 5785 9434
2360 6008 18627
2360 9144 1076
2360 9404 2050
2360 9537 5607
2361 5507 744
2361 8582 18689
2362 3978 1051
2362 4538 2270
2362 4908 10625
2362 5922 11347
2362 7754 2811
2363 5063 4051
2363 5286 557
2363 8273 6709
2363 9725 601
2364 3924 13395
2364 6705 16056
2364 9947 14967
2365 4674 17947
2365 6315 1031
2365 7051 2718
2366 4804 10689
2366 7602 12141
2367 4016 18718
2367 4121 18171
2367 7444 17148
2367 8384 7726
2368 4582 6430
2368 5461 3112
2368 7725 11928
2368 8019 19092
2369 5278 6036
2369 5713 653
2369 7501 1559
2370 3395 9380
2370 3656 2670
2370 4613 6800
2371 6184 19390
2371 6675 4970
2371 8104 5757
2372 4095 6064
2372 5773 15365
2372 6396 9266
2372 6812 1492
2372 8584 10860
2372 8781 16024
2373 3289 5463
2373 3750 13260
2373 5474 5671
2373 6721 20000
2373 8411 233
2373 9188 14241
2374 6929 3922
2374 7581 16822
2374 7834 11088
2375 4089 691
2375 5539 1417
2376 6717 5180
2376 8832 3716
2377 5923 14205
2377 7350 14349
2377 8529 19898
2378 2391 10357
2378 5358 17210
2378 9296 13958
2378 9909 5952
2379 8948 5048
2379 9822 9853
2380 3655 3883
2380 3693 14438
2380 4949 5485
2380 6506 1054
2380 9872 9178
2381 6639 16070
2381 7910 10583
2382 2612 16780
2382 4586 7158
2382 7429 15096
2382 8125 11391
2382 9878 12318
2383 8712 6623
2383 9503 9970
2384 5033 14726
2384 7173 3391
2384 7665 9569
2384 8252 1174
2384 9805 441
2385 5276 16502
2385 8703 10339
2385 9227 18267
2386 6187 6363
2386 9714 350
2387 4641 4605
2387 6101 3960
2387 7078 7
2387 9738 6431
2388 4110 14089
2388 9218 6804
2388 9506 9925
2389 6209 7688
2389 7404 7595
2389 7819 102
2390 3550 1127
2390 9138 14017
2390 9524 16161
2392 4125 6196
2392 7097 6579
2393 2857 17466
2393 5315 5942
2393 7041 19322
2393 7236 3529
2393 7542 3159
2394 3880 11820
2394 5780 5615
2394 7351 3188
2395 4276 5683
2395 4484 1687
2395 4611 9836
2395 6697 18794
2395 8638 9291
2396 3869 9175
2396 8231 8763
2397 3096 5529
2397 3437 15677
2397 5499 14332
2398 7519 11368
2398 7683 5293
2398 8829 7128
2399 7270 9294
2399 9512 6007
2400 2861 13301
2400 3838 17857
2400 8472 573
2400 8721 2934
2401 7579 6672
2401 8105 15040
2402 3359 2192
2402 7514 11071
2403 2908 2771
2403 5183 5780
2403 6641 13018
2404 3160 13476
2404 3963 19851
2405 7102 19482
2405 8175 15983
2406 5952 3866
2406 7005 16316
2406 7616 9181
2407 3293 13964
2407 7377 13445
2407 8693 12204
2408 3058 10438
2408 5103 16579
2408 5503 17599
2409 4102 19267
2409 4478 9349
2409 6520 11419
2409 6536 11261
2410 2988 15341
2410 3135 6329
2410 3881 12370
2410 4135 9058
2410 5087 1554
2410 7951 10818
2411 4282 1591
2411 5615 11254
2412 6589 8289
2412 9116 3273
2413 4158 10626
2413 6387 17631
2413 7449 11237
2413 9194 2843
2414 2857 19812
2414 3402 17465
2414 4289 2275
2414 6785 12650
2414 7294 5654
2414 8068 13266
2415 2569 3032
2415 5206 13173
2416 3617 788
2416 4809 15789
2416 9864 10084
2417 7172 19055
2417 9608 15098
2418 8485 8127
2418 9065 3212
2419 4073 13490
2419 4498 17514
2419 4908 1023
2419 9099 11143
2420 2654 408
2420 6588 4722
2420 8482 8413
2420 9544 19676
2421 3349 6611
2421 4053 16141
2421 7897 9879
2421 8053 14275
2421 9603 9142
2421 9714 14858
2422 3338 18280
2422 9422 16892
2423 3650 6221
2423 4791 16232
2423 6139 1617
2424 5116 4326
2424 5979 12132
2424 8262 3639
2425 6960 12418
2425 9252 4547
2425 9810 4191
2426 5031 9086
2427 3016 9239
2427 3858 18041
2427 5166 18438
2427 6926 3602
2427 7075 2391
2427 7601 4490
2428 2860 1153
2428 6550 15585
2428 7194 4515
2428 9978 13927
2429 2546 18310
2429 4492 17180
2429 4493 4585
2429 5209 522
2429 6336 4922
2429 7238 17835
2429 9365 11317
2430 3037 893
2431 3227 3017
2431 4237 17338
2431 5258 12884
2431 5511 11258
2431 8209 8300
2432 5989 9189
2432 7552 19824
2432 8885 17483
2432 9290 15407
2433 7494 2618
2433 7778 2527
2433 7957 16902
2433 9674 18880
2434 3610 15709
2434 6915 2398
2434 8211 19946
2435 3055 6340
2435 8227 4015
2435 9083 18213
2436 2871 737
2436 3114 18806
2436 5068 19392
2436 6189 865
2436 7659 724
2436 9986 12287
2437 5079 6931
2437 8976 16562
2437 9397 11412
2438 4366 8642
2438 6643 7073
2439 3621 15797
2439 3817 9384
2439 3942 6072
2439 5308 8671
2439 6955 3861
2440 6663 18538
2440 9333 13459
2440 9582 6040
2441 2466 14210
2441 3705 16246
2441 7911 12255
2441 8869 3359
2441 9046 7527
2442 2992 17370
2442 4994 14784
2442 5018 2659
2443 5536 19904
2443 5629 15075
2443 9241 3142
2444 7596 4733
2444 7918 9554
2444 8299 3033
2445 3299 9361
2445 5084 11273
2445 8303 18163
2445 9109 14052
2446 3161 17690
2446 4111 13147
2446 7603 10063
2447 6286 8975
2447 6608 13839
2448 3598 531
2448 4477 3846
2448 9507 6218
2449 2455 18569
2449 9137 18605
2449 9440 10738
2450 2893 14171
2450 6769 12503
2451 3320 15904
2451 7238 4438
2451 7407 12639
2452 6518 16100
2452 8476 6765
2453 5075 2005
2454 3236 19177
2454 7861 8111
2455 2829 5086
2455 4353 753
2455 7370 5323
2455 9560 19329
2455 9598 1801
2456 4106 9492
2456 7735 10709
2457 6039 501
2457 6916 15859
2458 3250 19758
2458 3294 9288
2458 8386 9072
2459 2568 11593
2459 3605 7115
2459 9525 8256
2460 2782 13012
2460 3410 10045
2460 3982 3201
2461 6279 5337
2461 7626 10478
2462 2896 15070
2462 7104 14843
2463 7883 16108
2463 8589 18914
2463 9394 9757
2464 3899 19588
2464 9213 3481
2465 3572 13691
2465 5501 687
2465 6689 19456
2465 7681 7196
2465 9029 18806
2466 2573 6979
2467 4393 13043
2467 6591 14611
2467 7014 14897
2467 7693 12266
2468 2604 3003
2468 2721 11939
2468 5352 19093
2468 6633 2558
2468 6762 19845
2469 3223 4524
2469 5530 7562
2469 6629 465
2470 6075 17548
2470 9303 5306
