10000 19999
1518 8219 -2373
1519 7208 972
1520 1666 -3419
1520 2487 8515
1520 7765 18616
1521 1768 -506
1521 1941 1439
1521 9568 9451
1522 2921 6176
1522 8156 -8429
1522 8849 5480
1523 6719 -14767
1523 7082 -16900
1523 7829 -1497
1524 2127 -16208
1524 4600 -815
1524 4953 6945
1524 6124 15610
1524 7197 -9537
1525 4182 -7845
1525 4985 -12798
1525 6748 5717
1525 7499 -184
1525 8808 16424
1525 9351 -11905
1525 9589 -17272
1526 2291 -1807
1526 6110 -18744
1526 8089 -16702
1526 8603 -17734
1526 9498 14128
1527 6964 -9345
1527 9078 -17912
1528 5647 -10007
1528 6228 11691
1529 2856 19917
1529 4095 -14536
1529 4423 -6292
1529 9324 19428
1530 4030 -1487
1530 9168 -16066
1531 3735 15236
1531 4246 19351
1531 4260 12327
1531 9832 -12135
1532 5188 -8597
1532 6904 8534
1532 9631 -14870
1532 9925 3967
1533 3140 -3948
1533 3349 1795
1533 4772 -14534
1534 2736 10812
1534 3009 -3290
1534 9447 -11091
1534 9855 -10358
1535 5858 7085
1535 8579 12528
1535 9163 -7112
1536 3802 -3712
1536 4485 11707
1536 5462 556
1536 6116 8182
1536 8919 6692
1537 3198 -18087
1537 3732 13377
1537 3953 -15936
1537 5663 -4091
1538 3736 -3022
1538 4136 -4234
1538 4487 -16547
1538 4782 2157
1538 7664 -1781
1539 1717 3823
1539 2696 17832
1539 3177 12735
1539 7611 6736
1540 2308 -15072
1540 5213 -6123
1541 5983 -17272
1543 5133 2210
1544 3342 647
1544 8280 8669
1545 4779 -10355
1545 6054 -6241
1545 8946 19757
1545 9440 17969
1546 3637 18968
1546 4250 -15939
1546 6910 -15680
1546 6985 10877
1547 2788 -13010
1547 6566 3182
1547 9824 -13773
1548 6857 -18621
1548 7506 18703
1549 1968 -16586
1549 2664 -16527
1549 2725 11730
1549 5927 -6397
1549 7467 -4976
1550 1611 199
1550 4709 -15670
1551 5582 4485
1551 9486 19201
1552 5305 1593
1552 8046 -3244
1553 2064 -9722
1553 2070 11918
1554 2439 14665
1554 8063 1973
1554 8698 13378
1554 9083 9636
1555 3937 16736
1555 4052 12562
1555 4485 -5199
1555 5364 12512
1556 3978 -5501
1556 7699 2650
1556 8192 -3459
1557 6822 -15637
1557 7135 -7698
1557 8444 15623
1558 5300 -6073
1558 5320 2635
1558 8659 -13171
1559 6347 -7086
1559 8688 2721
1559 9553 -914
1560 5693 -18126
1560 8836 -6361
1560 9409 -8609
1561 3469 -14761
1561 3740 12124
1561 6412 8950
1562 4036 10033
1562 5247 -11325
1562 7534 11283
1563 4608 14309
1563 6732 7778
1563 6904 3493
1563 8553 11083
1564 4781 5707
1564 8314 -18465
1565 1625 -11764
1565 3434 8900
1565 9557 16762
1565 9848 6202
1566 2182 -13432
1566 3755 -907
1566 6402 12660
1566 9669 -46
1567 1665 -15539
1567 1828 -11693
1567 2693 17080
1567 2844 11811
1567 6027 -8704
1567 7717 4173
1567 8155 -3468
1568 1910 17848
1568 2535 16992
1568 5204 -13697
1568 6159 -12578
1568 7139 -5322
1569 3303 19708
1569 5568 -7111
1569 6382 1155
1569 7074 -9803
1569 9072 -7267
1570 4717 3593
1570 5274 3158
1570 6488 19801
1570 7165 -2022
1570 7869 -7315
1571 6570 6617
1571 8278 6138
1572 2853 -10876
1572 3649 13561
1572 4458 521
1573 3218 -14852
1573 8767 15495
1573 8937 18238
1574 3321 3756
1574 5804 -2663
1574 6700 -14447
1575 8534 8318
1575 9556 18973
1576 3217 6203
1576 6099 19736
1576 8425 -16304
1577 3898 -9697
1577 5827 18595
1577 6120 12116
1577 7220 -4215
1578 2537 -7375
1578 4873 10369
1578 5353 3181
1578 9390 7644
1579 2421 12356
1579 8667 17500
1580 5929 16992
1580 7994 11101
1581 2679 -4987
1581 7153 17861
1582 7547 2015
1582 7673 7539
1583 3973 11370
1583 5136 -5693
1583 5227 532
1583 5694 1341
1584 1809 -7586
1584 3018 6504
1584 3221 -1126
1584 4527 -15487
1584 7805 -15380
1584 9624 -19821
1585 1774 3362
1585 3167 1826
1585 3678 8095
1585 7096 -8303
1585 7647 13473
1586 3965 18964
1586 8140 18089
1586 8708 -9516
1586 8719 16444
1586 9819 -1149
1587 2392 8162
1587 4534 -13030
1588 4182 -1317
1588 8775 -6381
1588 9754 3690
1589 4988 -17067
1589 9329 -19243
1590 1770 15928
1590 6011 -13079
1590 7011 8150
1591 1605 -16515
1591 2603 14326
1591 4995 15187
1592 3210 -1730
1592 7137 9706
1592 8030 -752
1593 2222 14901
1593 3439 -16607
1593 5779 1781
1593 9520 -2715
1594 2934 8354
1594 4664 7934
1594 4722 7844
1594 5053 -11511
1594 5867 5598
1594 7894 5307
1595 4633 -13705
1595 4946 5219
1595 8315 16155
1596 6735 11949
1596 9748 -19566
1597 2088 13764
1597 5857 -6785
1597 7738 9173
1597 8517 2812
1598 4117 -2539
1598 4916 17172
1599 3758 -9274
1599 4498 -18023
1600 2085 18721
1600 9092 17760
1600 9350 14896
1601 6453 -7226
1601 6969 13328
1601 7201 16993
1601 7807 -10883
1602 1996 15190
1602 3958 -10800
1603 7650 -17733
1603 7725 6616
1603 8684 4052
1603 9349 12583
1604 5339 -19795
1604 5721 -13727
1604 9699 19950
1604 9763 3776
1605 1682 -19462
1605 5354 6486
1605 8417 12519
1605 9846 17900
1606 5974 16735
1606 8709 6431
1607 4240 -3343
1607 8963 2931
1608 2580 -2787
1608 2796 929
1608 6937 346
1608 7268 16787
1608 7664 10944
1608 9947 -8929
1609 7261 -5390
1609 8957 2852
1609 9634 -15323
1609 9970 5558
1610 3166 2608
1610 5288 8240
1610 5532 -4709
1610 8663 2700
1611 5373 7518
1611 7921 -18830
1611 8882 -10490
1611 9177 -19329
1611 9704 1661
1612 3813 -16764
1612 4300 -17269
1612 6067 -9368
1612 6091 -4730
1612 6397 3242
1612 7118 -7345
1613 2230 -19022
1613 6027 -10012
1613 9622 17656
1614 1939 -1953
1614 3006 -6799
1614 6451 -6412
1615 1888 4158
1615 3102 -7183
1615 6206 -8483
1615 9629 12818
1616 6247 -5541
1616 6814 19128
1616 7574 -14887
1617 1685 -14917
1617 3102 -19722
1617 4224 -15352
1617 7586 -258
1618 5641 5752
1618 9035 -19797
1618 9052 969
1619 2783 6262
1619 4642 -15884
1620 2053 -15979
1620 2618 -2497
1620 2890 12916
1620 7323 -5464
1620 9364 -6163
1620 9531 -3595
1621 1711 14417
1621 4831 10126
1622 3435 8141
1622 5031 -6305
1622 5518 -15873
1622 8000 -6772
1622 8047 7088
1622 9933 -9131
1622 9954 -1259
1623 7909 -14497
1624 2063 -420
1624 4353 -8647
1624 6770 -15096
1624 6990 -12340
1624 8266 3367
1626 9272 -9055
1627 4114 13795
1627 5802 -18063
1628 4950 -18196
1628 5525 -18424
1629 1782 -16521
1629 2621 -11873
1629 6323 912
1629 6931 3519
1630 2083 2811
1630 3488 14391
1630 5657 18445
1631 6458 -7157
1631 8518 16205
1631 8593 6764
1631 9880 3151
1632 3912 4455
1632 7560 -18481
1632 9245 19524
1633 2381 -13520
1633 3593 15873
1634 4600 -13560
1634 5670 1226
1634 5933 6268
1634 6824 -9132
1634 8992 17273
1635 1703 -2447
1635 1769 -3884
1635 3204 14185
1635 4109 -8818
1635 7083 -4103
1635 9159 -16230
1636 2452 -10229
1636 8585 -14142
1637 3098 -12924
1637 4134 -12506
1637 8078 -9561
1638 3512 9613
1638 6610 6567
1638 7444 9353
1639 3031 2835
1639 9097 -6231
1640 2022 16091
1640 2899 16692
1640 5485 -18017
1641 2957 -12129
1641 8403 18720
1642 2979 -3045
1642 7484 202
1642 9464 -5767
1643 1818 -19664
1643 2421 2368
1643 2907 -7518
1643 3223 -7707
1644 7025 1748
1644 9623 19018
1645 3705 7962
1645 5765 18283
1645 6139 8746
1645 7163 -10008
1646 2892 -17367
1646 6159 -3513
1646 8421 -11599
1647 3060 10295
1647 4707 -9789
1647 4932 -13804
1647 4949 -6290
1647 8721 1787
1648 4295 13627
1648 5620 -7442
1648 9250 3777
1649 3482 -16313
1649 6354 -6345
1649 8924 -6608
1650 2904 7798
1650 4303 19774
1651 3962 -8624
1651 6334 12371
1651 7585 16248
1651 8377 5139
1652 2966 3661
1652 3159 -3479
1652 3996 -5359
1652 5262 -16945
1652 9852 12062
1653 3229 -18756
1654 6318 3201
1654 8897 17058
1654 9664 -11444
1655 2060 9791
1655 6289 15642
1656 2465 14128
1656 7780 -14683
1657 3684 -6421
1657 3717 -4436
1657 7723 -16949
1657 7912 8564
1657 9517 19155
1658 5242 -16270
1658 9830 5647
1659 3096 7002
1659 9331 2187
1660 4014 5695
1660 7517 2262
1661 1919 13883
1661 7847 13549
1661 8525 -9093
1661 9363 9268
1662 7794 13486
1663 8453 16834
1664 6423 11460
1664 7490 3713
1664 7646 480
1665 9557 8757
1666 2634 17865
1666 2914 10380
1667 2624 -14995
1667 5013 -13658
1667 5366 -16789
1668 2130 16002
1668 2531 7257
1668 2687 -10832
1668 5195 6198
1668 9195 -11506
1669 2106 1885
1669 2747 15610
1669 6896 -11554
1669 8092 15680
1670 1856 4712
1670 4571 10224
1670 5084 -7158
1670 8414 -6699
1671 5326 17991
1671 6346 12100
1671 8567 19484
1672 2299 10282
1672 6539 -9701
1672 9211 7251
1673 6349 -15017
1673 7738 736
1674 4161 5129
1674 6902 13094
1674 7083 -12459
1675 1727 18204
1675 1789 -2227
1675 6986 11661
1675 7699 15106
1675 9818 12342
1676 2707 -18722
1676 3685 -14379
1676 4126 19128
1676 7705 -14380
1677 1752 15378
1677 2404 18525
1677 3282 4640
1677 4258 13377
1678 1899 -2926
1678 2702 16217
1678 3297 9122
1678 3575 15348
1678 9305 9434
1679 4648 -10559
1679 4746 -17785
1679 5955 16815
1680 4821 17014
1680 5964 36
1680 9622 15228
1680 9788 5494
1681 2804 19740
1681 4514 18855
1681 7560 -9458
1681 8903 -4281
1681 9074 -16762
1682 2053 -17197
1682 2441 12776
1682 4859 -545
1682 5145 -5845
1682 8030 -1607
1683 9428 13887
1684 5729 -4416
1684 7071 7145
1684 7599 644
1684 7767 -10301
1684 7886 -5001
1685 2223 19683
1685 3270 13088
1686 2066 -19283
1686 2964 -3345
1686 5046 -1972
1686 7344 4445
1686 8658 12008
1687 1923 3357
1687 4663 19680
1687 8751 10050
1688 4028 -1206
1688 5767 16581
1688 6303 -16243
1688 6660 -8195
1688 7872 -17265
1689 6239 -13740
1689 7101 13907
1689 7431 8297
1690 2870 19565
1690 5246 -15823
1690 5858 -1654
1690 9699 -4229
1691 6155 -7655
1691 7081 -7998
1691 8210 16102
1692 1801 18481
1692 3530 6045
1692 5516 -2535
1692 6266 -14151
1692 7504 9029
1693 6491 19416
1693 9375 14036
1694 3801 874
1694 3866 -7110
1694 5905 -2531
1694 7821 14107
1694 9457 1072
1695 2443 -7571
1695 5736 1652
1695 8873 9995
1695 9253 -15123
1696 3122 -9795
1696 3821 -18643
1696 5550 3147
1696 5991 -3495
1696 8035 7462
1697 6603 -11648
1697 6813 17268
1697 8347 14013
1697 9859 -8311
1698 2080 19459
1698 2161 1631
1698 2496 9801
1698 5450 11530
1698 8322 6508
1699 2888 -16751
1699 3175 -11985
1699 4075 7177
1699 5372 -10422
1699 5443 9240
1700 2253 -7707
1700 3884 655
1700 4095 -7147
1700 8683 5900
1701 4964 -12913
1701 9205 19799
1702 7881 -12296
1703 1730 -9630
1703 2773 -18706
1703 4895 14900
1703 5912 17091
1703 7527 12761
1703 8545 -14759
1704 8770 -19981
1704 9699 -9287
1705 1723 -1214
1705 3919 18329
1705 6516 -1512
1706 2915 9786
1706 4948 -19561
1706 7381 -12016
1706 7408 6550
1706 7790 -16426
1707 5083 17634
1707 9503 -3787
1708 1810 16607
1708 2227 -9566
1708 6342 -11109
1708 6668 -19808
1709 4091 17585
1709 7844 4258
1710 2811 15902
1710 6291 -17219
1710 7481 -17237
1711 6660 -12792
1711 7142 -4256
1711 8906 13572
1711 8910 -13632
1711 9397 -19173
1712 2580 -6877
1712 4880 -16198
1712 7389 15096
1712 7608 -11638
1713 1751 11675
1713 6398 17322
1713 9308 -14224
1714 2696 3833
1714 7052 7525
1714 8632 11477
1715 4745 2320
1715 7106 -4799
1716 3629 -15065
1716 6882 -4630
1716 7747 -2644
1717 3530 -6296
1717 5162 -7844
1717 5868 -18664
1717 6140 12608
1717 8569 -12613
1718 2891 18505
1718 5080 -2221
1718 8898 16738
1718 9294 16588
1719 2053 12216
1719 5830 -9507
1720 3756 19588
1720 4052 11196
1720 4906 18644
1720 8873 -14168
1721 3434 14343
1721 9038 18046
1722 3332 -6307
1722 4414 -9272
1722 6228 -6686
1722 7285 -15602
1722 7355 13148
1723 5210 -2004
1723 5603 10708
1723 7991 -12746
1723 8332 10612
1723 8972 17965
1724 1902 -7151
1724 3306 -9026
1724 3550 19793
1724 4597 -12048
1724 9858 11590
1725 7274 5594
1726 5258 -16464
1726 8802 -13396
1727 7106 -13046
1727 7590 -18656
1727 9316 -1793
1728 2646 -2938
1728 2889 11617
1728 3252 1476
1728 6145 -576
1728 8693 15458
1729 3585 1641
1729 6163 4449
1729 7174 8345
1730 3877 7542
1730 8943 9275
1731 3671 1283
1732 2616 3390
1732 7855 -4507
1732 8843 10059
1733 4241 -19105
1733 4772 11936
1733 4989 13449
1734 2096 15176
1734 4801 -18843
1734 5832 -13252
1734 6610 15724
1734 8609 -281
1735 1844 19389
1735 2812 12201
1735 5938 -12800
1736 2498 -6209
1737 2969 -15209
1737 6809 2353
1737 8913 15952
1738 1786 -1337
1738 6739 7534
1738 6765 -1865
1738 8531 11710
1739 4194 7663
1739 4966 1947
1739 6853 10500
1740 7514 3786
1740 9078 5201
1740 9377 8414
1741 5119 -8298
1741 9943 9563
1742 2554 10597
1742 3394 -12113
1742 3944 -12867
1743 1872 16040
1743 3773 5381
1743 4950 -8957
1744 3961 11659
1744 4321 15995
1744 7390 -8211
1744 9840 18318
1745 4747 16217
1746 6486 -18244
1746 6887 -7279
1747 4086 4550
1747 7802 4199
1747 8043 521
1747 9712 8002
1748 2824 -8645
1748 5746 3363
1748 6843 19169
1748 9059 18318
1748 9904 14941
1749 2913 16841
1749 3917 1318
1749 6106 -19012
1749 6192 -16924
1749 6501 5729
1749 7315 -2423
1749 8421 17496
1750 6623 7520
1750 6947 15262
1750 7960 5323
1751 5302 642
1751 9691 -753
1753 3916 -1806
1753 4375 19075
1753 5831 -11897
1753 6609 -4668
1754 5769 -6835
1754 6907 4600
1754 7299 -9885
1754 7872 6471
1755 1782 -3677
1755 1996 3267
1755 5077 6783
1755 5328 17954
1756 1916 2416
1756 6755 4884
1756 7265 -13844
1757 2555 9971
1757 6884 -3625
1757 8482 451
1757 9071 4754
1757 9187 7174
1758 3446 -14513
1758 5891 7067
1758 7501 12722
1758 7971 17046
1758 9238 13096
1758 9400 -15785
1759 3751 16374
1759 7641 -16922
1759 8524 -5129
1759 8999 -3691
1760 2140 3257
1760 4260 -13395
1760 4886 -2705
1760 6964 -15968
1760 7382 -18701
1760 9883 11021
1761 7284 -1633
1761 9978 -11487
1762 4250 -8207
1762 4555 -4913
1762 9865 -15648
1763 2937 7974
1763 5852 1128
1763 8614 17834
1763 9694 -6408
1763 9976 -6856
1764 5852 1219
1764 7045 -16146
1765 2009 1381
1765 4600 -756
1765 4629 -16651
1765 9037 -9393
1766 1972 -2153
1766 2810 6444
1766 9852 13603
1767 7718 13971
1768 3551 4106
1768 4479 -16577
1768 5369 13463
1769 5065 11744
1769 9464 -19148
1769 9586 5404
1770 2795 -3613
1770 5890 -4016
1770 8929 -18899
1771 4062 -17289
1771 5998 10441
1771 9361 -9945
1772 2091 6898
1772 5425 -8159
1772 7081 -12602
1772 9776 -667
1773 4595 -19402
1773 5316 -14020
1773 7404 5090
1774 2963 8191
1775 2448 -4817
1775 4155 -19122
1775 4163 -19737
1775 5469 8178
1776 3709 1083
1776 4122 2311
1777 3762 2127
1777 4321 17691
1777 4806 186
1778 2359 -16629
1778 5121 -17007
1778 7638 7552
1778 8533 -12121
1779 4434 5496
1780 2923 -18722
1780 3434 8870
1780 4942 19759
1780 7167 -8478
1780 7905 1397
1780 9612 6098
1781 3754 7550
1781 7483 8406
1781 7638 17594
1781 7851 -18095
1782 2023 -6083
1782 4567 5678
1782 6810 -9031
1783 6313 19730
1783 7197 -19198
1784 3974 11478
1784 4279 -7653
1784 8847 -8396
1784 9637 6776
1785 3455 -5947
1785 7199 -14441
1785 8462 -13189
1786 5350 3330
1786 6930 5660
1786 8888 -9345
1786 9181 -320
1787 3850 3355
1787 8481 16888
1788 5646 -3095
1788 6949 10792
1788 7409 -5050
1788 7874 -10702
1788 8963 8824
1790 4586 -5078
1790 8332 -15823
1791 4437 18963
1791 5598 11021
1791 6154 -10280
1792 5069 1001
1792 9819 -12879
1793 6711 -3749
1793 7914 16679
1793 8748 17402
1794 7285 -12036
1794 9685 8636
1794 9914 11498
1795 3828 -18901
1795 6041 -9272
1796 2887 5743
1796 3618 213
1796 6899 -82
1796 7897 -16518
1796 7968 -4449
1796 9604 -10223
1797 2930 14677
1797 3732 -11867
1797 4365 7344
1797 4432 12469
1798 6542 14217
1798 9069 1660
1798 9309 3880
1798 9763 -8268
1799 3877 1087
1799 4638 -18854
1799 7762 -18185
1800 4949 -4469
1800 5551 -8442
1800 6381 -17684
1801 3805 6946
1801 4218 -13541
1801 7900 -150
1801 9880 -1500
1802 2807 -8772
1802 6180 -8140
1803 4656 -4542
1803 9113 16871
1804 9310 6143
1804 9364 2836
1805 2884 -18432
1805 4688 -5763
1805 5264 13097
1805 8552 19751
1806 1972 1789
1806 8989 -12927
1807 3408 6174
1807 5145 -12722
1807 8988 6927
1808 3552 -13581
1808 6799 -15349
1808 8881 16617
1808 9646 875
1809 3954 -19811
1809 5951 -18708
1809 6119 7881
1809 8486 -13442
1810 3074 4487
1811 2757 -17713
1811 2810 -9528
1811 6854 -6558
1811 7549 8577
1812 4577 5528
1812 7383 -3528
1813 5292 -12940
1813 5437 -8755
1813 6145 17558
1813 6576 6791
1814 2977 -16719
1814 5678 -10510
1815 3343 -19476
1815 6029 -7438
1815 9520 -5224
1815 9572 9840
1816 8867 9402
1816 9664 -15178
1817 4103 -1630
1817 4155 18370
1817 6249 13032
1817 7525 -19302
1817 9474 4873
1818 6308 12
1818 7873 9202
1818 8979 6273
1819 1852 -4057
1819 4254 -15029
1819 6141 -4968
1819 8783 18980
1820 2258 -13416
1820 4314 19221
1821 2988 8240
1821 3156 -8193
1821 4662 -5272
1821 7354 2583
1821 7489 -935
1821 8522 -18205
1821 8753 -14143
1822 4472 12370
1822 6030 16357
1822 9703 -2151
1823 3428 17771
1823 7643 12272
1824 5941 17993
1824 8743 19843
1825 3004 5398
1825 7541 3175
1826 3612 14740
1826 3767 -17067
1826 4401 17077
1826 4771 -3475
1826 5497 -19954
1827 6345 12170
1827 7695 -4523
1828 3951 19578
1828 4624 87
1828 9433 -9283
1829 2893 -12236
1829 6440 11278
1829 6878 18036
1829 7371 8741
1830 4798 -15145
1830 5451 8646
1831 2847 -10448
1831 8150 -10900
1831 9263 8493
1831 9362 -435
1831 9873 -10951
1832 3548 16602
1833 4583 8282
1833 4865 -14770
1833 7318 1193
1834 5056 2223
1834 9137 -19262
1835 5875 -10788
1836 2233 4337
1836 7575 12613
1836 9871 11283
1837 9232 -13144
1837 9254 -9010
1837 9645 -14731
1838 6799 7646
1838 8994 571
1839 2826 16432
1839 3418 -6272
1839 5483 10097
1839 9535 -445
1840 2717 -438
1840 5854 2590
1840 6451 4891
1841 2798 -15206
1841 4229 4357
1841 7972 1184
1841 8024 -3673
1841 8511 -17734
1841 9400 15890
1842 2105 -3011
1842 2398 4817
1842 5914 -8562
1842 6320 571
1842 7278 -12584
1842 9096 -5512
1843 2790 -2619
1843 9764 11523
1843 9771 1604
1843 9990 -16447
1844 4742 5270
1844 8711 -3805
1845 2608 10836
1845 3667 -19907
1845 6745 -5394
1845 9384 -2045
1846 5361 1131
1846 7745 -16499
1846 9361 15630
1847 4423 9963
1847 6204 -763
1847 8273 4075
1848 3556 -9058
1848 7923 -11138
1848 8559 14300
1849 2878 -2701
1849 6095 -13447
1849 8489 16978
1849 8796 -18000
1850 6025 -15993
1850 7236 7615
1850 9124 16476
1850 9491 -8405
1850 9945 -14973
1851 2947 14576
1851 5283 -1431
1851 6013 -12851
1851 6932 -19629
1852 2605 15028
1853 5983 13605
1853 6137 -7664
1853 8024 -4077
1854 4839 -12794
1854 5709 10085
1854 7656 -8468
1855 3111 -17629
1855 3816 -8540
1855 4147 -5006
1855 4605 -15393
1855 4928 -18781
1855 6791 4504
1855 6832 75
1855 6868 17522
1855 7745 4623
1855 8448 2873
1855 9516 -12846
1856 2357 -9913
1856 3390 -9032
1857 4686 7214
1857 5668 -4795
1857 5979 -5398
1858 3652 874
1858 5240 7086
1858 5729 1175
1858 6524 6668
1858 6999 7447
1858 7000 6033
1858 9451 5716
1859 6806 -1874
1859 8636 -1528
1859 9991 14786
1860 4754 -9734
1860 8803 -19478
1861 2441 18431
1861 2761 -7868
1861 3144 -5040
1861 6744 -7467
1862 1967 19275
1862 5176 -3148
1863 4810 -2445
1864 2783 19654
1864 5267 -6785
1864 8139 11806
1864 8796 -16696
1865 2510 -9759
1865 4549 -18889
1865 4894 -12101
1865 7902 12775
1866 3222 19896
1866 5734 11639
1866 5961 18715
1867 7972 19654
1867 8278 1348
1867 9034 2790
1868 4974 -12682
1868 8650 397
1869 3770 15081
1869 4390 19365
1869 4551 14095
1870 1974 -18744
1870 2967 13992
1870 4744 -9620
1870 5273 950
1870 5482 19630
1870 8647 16606
1871 2359 15320
1871 3303 18514
1872 2160 9415
1872 3062 -5762
1872 6968 8682
1872 7916 16958
1873 4266 -4477
1873 8143 7994
1874 6615 937
1874 8328 10415
1874 9803 -7566
1875 5295 -13047
1875 6806 13513
1876 3440 5895
1876 3550 -10244
1876 3751 -5050
1876 5084 2376
1876 7216 315
1877 2191 3750
1877 5650 1491
1877 9473 16707
1878 7213 -3620
1878 7270 6294
1878 7627 -8363
1878 8156 -8435
1879 1944 11366
1879 2471 13239
1879 2530 11798
1879 5676 5991
1879 7382 -5968
1879 9045 16604
1880 4719 -32
1881 2017 15516
1881 2146 -5562
1881 9778 13364
1882 5499 15629
1882 6316 -7690
1882 6562 -2206
1883 8763 -587
1883 9552 -19385
1883 9691 -12800
1884 3716 -3706
1884 4596 -17690
1884 8326 -14303
1885 5577 1305
1885 7343 1189
1885 9846 12376
1886 3439 -3898
1886 3592 4972
1886 6615 18562
1886 9612 -15305
1887 2098 -3685
1887 5422 -9315
1887 6821 -321
1887 8605 -18138
1888 7409 16518
1888 7615 8935
1889 7302 7757
1889 7901 -12072
1889 9876 -6367
1890 4341 6113
1890 5063 -12410
1890 5087 -17656
1890 6279 14906
1891 4237 17292
1891 4638 -7109
1892 3770 10745
1892 4287 -18835
1892 5114 -7582
1892 5178 -6654
1892 8477 388
1892 8699 -11407
1893 2209 -11616
1893 2244 4702
1893 4841 1006
1893 5867 -13615
1894 7381 -17054
1894 7824 -17417
1894 7952 -17541
1895 7116 -3670
1895 9729 -1127
1896 8698 -5071
1897 2465 17711
1897 3220 -18009
1897 3503 -14239
1897 6455 6996
1897 8632 5054
1898 9130 -5490
1899 4687 -310
1899 5327 -15799
1900 5110 -1316
1900 5217 3307
1900 6286 -6861
1900 7309 -16707
1901 2168 -14640
1902 2836 -3034
1902 5636 -11141
1903 3086 13839
1903 7492 -4427
1903 8123 -1
1903 8196 8969
1904 4042 3427
1904 5038 4559
1904 8064 14925
1904 9736 -7624
1905 6884 15187
1905 7970 -9848
1906 5088 19409
1906 5916 -5237
1906 6523 6213
1906 7156 13280
1906 7632 -18377
1906 8213 18334
1906 8563 -19769
1907 1926 15140
1907 2588 -14635
1907 3141 8002
1907 9062 -4389
1908 3980 -16198
1908 8984 -18126
1908 9637 -13596
1909 3313 -16803
1909 4391 15466
1909 5038 17400
1909 5809 17864
1909 6504 10479
1909 6962 -7504
1910 3899 5732
1910 4667 6237
1910 6140 6794
1910 6790 -13350
1910 6864 -18477
1911 5070 -13252
1911 6882 -10800
1912 4695 -2652
1912 5895 7793
1912 8559 -3391
1912 8728 9468
1913 2181 16874
1913 4946 2656
1913 7097 -11116
1913 9078 6990
1913 9674 -18478
1914 2418 -12676
1914 2841 11299
1915 2156 -4020
1915 3146 -15556
1915 3864 1056
1915 4442 12042
1915 4547 -7872
1915 7159 -16055
1915 9457 -4026
1916 3036 -1057
1916 6001 -4476
1917 4769 -15901
1917 4885 1584
1917 6414 -14452
1917 7448 -16214
1917 8771 -13716
1918 3604 6478
1918 6964 -12311
1919 2882 -6566
1919 4481 -18594
1919 7816 -13302
1920 3042 -9633
1920 7349 -2037
1921 2793 -6654
1921 4789 15913
1921 5333 18486
1921 7512 -8204
1921 7605 -7084
1922 6798 -1431
1924 3320 -11932
1924 3563 11866
1924 5812 16824
1924 8020 -1886
1924 8426 -5028
1925 3798 18357
1925 3933 -193
1925 9223 7464
1925 9333 -8622
1926 2576 -7015
1926 3723 -14267
1927 6586 -18398
1928 2934 4120
